,Order ID
2550,US-2016-128090
1489,CA-2015-136280
7877,CA-2016-148705
1230,CA-2018-100013
4942,CA-2016-156482
2204,CA-2016-128860
2168,CA-2018-117870
4063,US-2015-130358
8845,CA-2018-156664
8059,CA-2016-121188
2872,CA-2018-135167
2339,CA-2015-121727
3618,CA-2018-141929
6204,CA-2018-145660
2081,CA-2016-120103
4282,CA-2015-103100
1311,CA-2017-141082
6592,CA-2016-103716
70,CA-2017-106075
6682,CA-2018-154466
7613,US-2016-130491
8969,CA-2018-157469
8913,CA-2018-102610
9311,CA-2018-148642
8219,CA-2015-120775
6376,CA-2017-163216
2379,CA-2017-118052
311,CA-2017-142902
672,CA-2018-111178
3656,CA-2018-158036
514,CA-2018-163405
1217,US-2018-118087
1482,CA-2018-101210
2199,CA-2016-135363
1542,CA-2015-166884
5994,CA-2017-162187
8707,CA-2015-146815
8146,US-2015-112949
7083,CA-2018-118724
5177,CA-2017-123015
9404,CA-2018-141663
8541,CA-2016-157287
9570,CA-2016-113131
9107,CA-2016-132941
4935,CA-2016-155124
744,US-2017-146710
3282,US-2015-117170
3639,CA-2017-145177
886,CA-2018-115364
7905,US-2016-118766
5584,CA-2018-105333
8035,CA-2016-119690
963,CA-2015-127488
7369,CA-2016-110345
3256,CA-2016-155453
8784,US-2018-129224
1914,CA-2018-124597
8478,CA-2018-158736
9841,US-2017-125402
9616,CA-2017-140256
482,CA-2015-127691
3586,CA-2018-161823
1602,US-2017-132857
3709,CA-2015-120544
7979,CA-2016-113040
6841,CA-2017-123946
4153,CA-2018-100160
114,CA-2015-115259
8666,CA-2017-163951
3463,CA-2017-165470
7647,CA-2017-138968
3931,CA-2017-132094
2689,CA-2015-123064
1152,CA-2017-160395
8643,CA-2016-108259
5357,CA-2015-150490
4828,CA-2015-152562
9130,CA-2017-130911
9793,CA-2015-127166
1382,US-2017-108504
5891,CA-2017-146157
7339,CA-2016-159590
6793,CA-2016-145394
3541,CA-2017-157511
5713,US-2015-143707
334,CA-2016-137946
1059,CA-2017-105284
9465,CA-2017-126858
9170,US-2017-155768
196,CA-2015-140004
5941,CA-2018-112431
838,US-2017-137547
1668,CA-2017-128531
1370,US-2016-103471
1215,US-2018-118087
8026,CA-2016-132465
1813,US-2018-161193
1633,CA-2017-106530
5317,US-2018-162558
3440,CA-2016-144099
8518,CA-2018-118003
2740,CA-2018-122707
9796,CA-2016-128608
275,CA-2018-118136
3576,CA-2017-103163
5335,CA-2015-103331
1393,CA-2018-124828
4036,CA-2016-148859
580,CA-2016-132906
1391,US-2017-108504
2775,CA-2017-144729
4979,US-2017-131114
1554,CA-2016-111507
7106,CA-2018-128944
1605,US-2017-115819
5164,CA-2015-121006
3582,CA-2016-121650
8598,CA-2015-141110
1088,CA-2017-166163
6560,CA-2017-160941
2465,CA-2018-148691
1776,CA-2015-118976
5768,CA-2016-154900
3173,US-2017-133879
1801,CA-2017-149461
1921,CA-2016-125178
4675,CA-2018-139416
9335,CA-2018-110198
1775,CA-2015-118976
8014,CA-2018-120168
7476,CA-2015-167199
1294,CA-2016-101707
4051,CA-2015-122931
7108,CA-2017-109666
2094,US-2016-164357
6686,US-2016-129637
2478,CA-2015-145212
3401,CA-2015-102274
535,CA-2017-126613
4350,US-2018-100482
2088,CA-2017-140501
6220,CA-2017-160220
3223,CA-2015-108189
9152,US-2016-106873
5754,CA-2016-150749
2485,CA-2018-126067
7256,CA-2017-152730
363,CA-2018-144904
2243,CA-2018-103380
9082,CA-2018-169005
7495,CA-2018-121048
9832,CA-2015-133963
3659,CA-2016-128083
2788,US-2015-117744
3803,CA-2017-156503
7737,CA-2018-108287
4492,CA-2015-150798
1654,US-2018-132444
9760,CA-2018-159135
8645,CA-2016-108259
752,CA-2018-126074
3589,CA-2018-146535
8172,CA-2015-114125
179,CA-2016-137225
4065,CA-2015-102673
5663,CA-2017-141957
8882,US-2018-115252
6806,CA-2018-162880
3626,CA-2018-113530
9656,CA-2015-156160
3234,CA-2017-138933
1251,CA-2018-115602
2522,CA-2017-124352
1735,CA-2018-101483
9671,US-2018-140312
6164,CA-2015-103989
5431,CA-2018-117422
446,CA-2018-154214
9248,CA-2017-127761
5893,CA-2018-159954
161,CA-2016-119697
4461,US-2018-125717
7346,CA-2018-168389
865,CA-2015-149020
5922,US-2016-126977
9860,CA-2018-113278
4654,CA-2018-159107
2878,CA-2017-152072
850,CA-2017-152534
8683,CA-2018-101665
9534,CA-2017-116596
2293,CA-2016-130995
7926,CA-2018-120404
9674,US-2015-164644
5316,US-2018-162558
3083,CA-2015-100328
3806,CA-2016-113628
1485,CA-2015-119032
6130,CA-2018-162033
2287,US-2018-112928
5403,CA-2018-123043
9023,CA-2016-165799
7137,CA-2016-163965
3269,CA-2015-115980
6773,CA-2017-119018
561,CA-2015-145576
2663,CA-2017-164784
2297,CA-2016-113145
1063,CA-2016-161263
6126,CA-2018-145772
7021,CA-2015-124737
8138,CA-2017-102561
2109,CA-2016-164882
5503,CA-2018-127782
1151,CA-2016-113971
9620,CA-2015-115133
1891,CA-2015-157623
3896,CA-2018-134285
6711,CA-2018-163069
6555,CA-2015-137092
9399,CA-2017-103128
9442,CA-2018-165904
73,US-2016-134026
3924,CA-2015-103940
9802,CA-2016-122973
195,CA-2015-140004
243,CA-2017-157749
8579,CA-2017-111605
564,CA-2016-130736
3585,CA-2016-121650
4148,CA-2018-106068
2513,CA-2017-124506
5421,US-2017-151827
6933,CA-2015-164182
5802,CA-2016-163440
8501,CA-2016-102316
9872,CA-2018-146269
9701,CA-2017-105291
4922,CA-2018-114055
9009,CA-2018-106047
2166,CA-2017-154018
8087,CA-2017-106621
3716,CA-2018-144568
6265,CA-2015-146731
4984,CA-2016-160696
4892,CA-2017-135776
592,CA-2015-135405
8988,CA-2016-123092
6946,CA-2016-126466
2326,CA-2016-105102
3644,CA-2015-156594
9434,CA-2016-119627
5803,US-2018-106796
7378,CA-2016-136224
4784,CA-2016-104346
7044,US-2018-165358
2377,US-2015-164616
743,US-2017-146710
4274,CA-2016-142692
5143,CA-2017-111213
9337,CA-2015-155264
4330,CA-2018-149853
340,CA-2015-122336
4465,CA-2016-163895
3293,CA-2015-106264
8239,CA-2018-103065
8689,CA-2015-101427
30,US-2016-150630
2827,US-2015-112914
6458,US-2018-133361
1181,CA-2015-128146
3447,CA-2018-102554
2618,CA-2018-115931
2126,CA-2015-126032
5115,CA-2018-125640
108,CA-2018-119004
6223,CA-2018-140627
9945,CA-2015-111157
1483,CA-2018-101210
5605,CA-2017-134516
2869,CA-2018-143861
7753,CA-2016-158323
351,CA-2017-129714
5602,CA-2017-117919
4539,CA-2016-104129
9567,CA-2015-130428
4663,CA-2017-111409
8472,US-2018-132031
1285,CA-2017-119445
5913,US-2016-126977
3947,CA-2017-119963
4253,CA-2016-155068
5620,US-2017-124163
4222,CA-2018-134565
3941,CA-2018-117863
4762,CA-2017-117660
3787,CA-2017-169971
4302,CA-2015-123253
5875,CA-2016-130554
5424,US-2018-120649
3625,CA-2018-113530
6171,CA-2017-141523
4859,CA-2018-136063
9355,CA-2016-110324
598,CA-2017-120180
5906,US-2018-153948
2588,CA-2017-137729
5267,CA-2018-147452
6568,CA-2015-100678
5932,US-2018-169551
7185,CA-2018-133102
8538,CA-2016-157343
2699,CA-2015-145317
6832,CA-2016-112522
7880,CA-2018-118017
7075,CA-2017-112256
325,CA-2018-153339
8291,CA-2015-156244
8473,CA-2016-169733
4116,CA-2016-153416
2217,CA-2015-151953
1742,CA-2018-152807
8516,CA-2017-132899
3381,US-2018-162208
4171,CA-2018-100601
225,CA-2016-163055
9401,CA-2015-159814
9389,US-2018-127292
8426,CA-2016-128356
9529,CA-2018-101637
4112,CA-2016-153717
9233,CA-2017-126732
8006,CA-2017-139808
3143,CA-2018-162572
374,US-2015-119137
7207,CA-2017-143476
2571,CA-2018-109778
9752,US-2017-158680
4325,US-2016-147662
748,CA-2017-150889
3857,US-2018-105389
4066,CA-2015-102673
4324,US-2016-147662
8575,CA-2018-101273
5173,CA-2016-107741
9545,CA-2015-166590
7990,US-2017-117793
7984,CA-2018-152499
3964,CA-2017-120257
3965,CA-2015-164910
9302,US-2016-163433
2608,CA-2015-127446
7573,CA-2015-100916
5986,CA-2017-163776
6152,CA-2018-139437
7157,CA-2017-131380
4884,CA-2018-104080
1665,CA-2017-128531
8217,CA-2015-120775
7484,CA-2018-135111
6918,CA-2017-105473
3514,CA-2018-140326
6447,US-2018-119816
7644,US-2017-157490
4934,CA-2016-106978
61,CA-2017-111682
9051,CA-2015-141838
5152,US-2015-121566
6519,US-2018-116652
2479,CA-2018-141992
3454,CA-2016-153626
7876,CA-2018-168403
5057,CA-2016-162166
2052,CA-2016-142237
9001,CA-2015-103807
3898,CA-2018-102267
3835,CA-2015-100363
2372,CA-2017-159940
2033,CA-2017-128923
4848,CA-2015-164469
698,CA-2016-119291
4513,CA-2017-145240
9503,CA-2017-101329
1531,CA-2018-159884
8399,CA-2016-133837
981,CA-2015-163419
5653,US-2015-134187
5054,CA-2016-141243
3526,CA-2018-148922
7107,CA-2017-109666
2988,CA-2017-139010
5199,CA-2017-103982
387,CA-2016-122756
7000,CA-2018-123687
5455,CA-2018-160962
2675,CA-2018-132185
9163,CA-2016-164007
2779,CA-2018-108322
506,CA-2016-145352
8297,US-2016-158911
2634,CA-2016-116750
4245,CA-2018-117702
1993,CA-2018-133648
8764,CA-2016-107083
5454,CA-2018-160962
3418,CA-2016-151841
601,US-2017-100720
9247,CA-2018-130106
1561,CA-2018-107293
1231,CA-2016-132570
401,CA-2017-108987
7767,CA-2016-169299
512,CA-2017-106341
6567,CA-2018-131282
8633,CA-2017-107783
8726,CA-2016-103870
7309,CA-2018-112172
4237,CA-2018-104024
6410,CA-2018-161774
1808,CA-2017-164938
7063,CA-2018-127712
1183,CA-2018-138779
2953,CA-2018-134915
4547,CA-2016-126557
6843,CA-2017-123946
6085,US-2017-132577
3769,CA-2015-153913
4188,CA-2018-112536
2765,CA-2018-165757
9750,CA-2017-113390
5433,CA-2018-129707
8450,CA-2018-125451
5502,CA-2018-127782
6448,US-2018-119816
5526,CA-2018-166933
3415,CA-2017-116540
2997,CA-2015-138317
1970,CA-2018-140242
5358,CA-2015-150490
4854,CA-2015-113320
3560,CA-2018-109757
4871,CA-2018-164042
7372,US-2018-123862
7518,US-2018-167920
1224,CA-2017-126004
784,US-2016-157014
3176,US-2018-132059
4156,CA-2016-101091
488,CA-2015-133753
1471,US-2016-161466
4008,CA-2016-107468
5781,CA-2016-155586
7592,CA-2017-158778
863,CA-2017-134474
6397,CA-2018-131632
1253,CA-2018-144638
1978,CA-2016-109939
4699,CA-2018-140298
1436,CA-2018-106852
6476,CA-2018-140872
5867,CA-2017-158211
5206,CA-2016-102016
9241,CA-2018-110310
6072,CA-2016-120901
8314,CA-2015-161508
9555,CA-2016-111612
6453,CA-2016-125710
4454,CA-2017-147137
4556,CA-2016-130218
2822,CA-2018-131016
7762,CA-2018-156391
7286,CA-2017-149965
5342,US-2015-168501
1749,US-2015-157406
4296,CA-2018-117261
2626,CA-2018-127180
2557,US-2016-112508
1528,CA-2016-148432
8002,CA-2016-110870
7020,CA-2015-124737
7715,US-2018-101518
7708,CA-2015-139542
9382,CA-2015-154158
3766,CA-2017-163153
2213,CA-2018-129378
1255,CA-2018-144638
428,CA-2018-152275
1598,CA-2018-158876
7181,CA-2017-138667
4005,US-2016-168732
8589,CA-2018-145338
7900,CA-2018-128363
4786,CA-2016-104346
2008,CA-2015-116407
9621,CA-2015-115133
2806,CA-2016-148635
1973,CA-2015-148950
2226,CA-2018-130771
7117,CA-2015-143168
4877,US-2015-155817
6505,CA-2017-152331
7597,CA-2015-131947
1725,CA-2016-127453
8703,CA-2016-133494
1149,CA-2016-112452
2761,CA-2018-126536
388,CA-2015-115973
8207,CA-2016-122266
3595,CA-2018-148012
4300,CA-2018-129021
4800,US-2017-148901
8234,CA-2018-102204
2196,CA-2017-136483
1535,CA-2017-112389
9944,CA-2016-145415
7379,CA-2017-105732
3536,CA-2017-145842
8233,CA-2015-158225
5483,CA-2018-105487
9362,CA-2018-111591
2093,CA-2016-149678
3884,CA-2015-152849
1736,CA-2018-101483
2917,CA-2018-155047
3543,CA-2017-157511
3591,CA-2015-154186
1526,CA-2017-122392
4064,US-2015-130358
9456,CA-2018-151855
7754,CA-2016-161795
6026,CA-2018-136007
5292,CA-2018-151218
5550,US-2015-159618
9818,CA-2016-162201
5100,CA-2015-158442
7071,CA-2017-112256
3958,CA-2017-156573
7805,CA-2016-102260
3578,CA-2017-104157
7479,CA-2015-167199
8775,CA-2017-163636
2369,US-2017-129469
7747,CA-2016-156153
267,CA-2017-111010
6217,US-2016-129553
7388,CA-2017-105732
8273,CA-2016-104059
4843,US-2017-139388
5702,US-2015-123519
202,CA-2015-133690
4107,CA-2016-105599
8522,US-2017-160206
2547,US-2016-128090
1065,CA-2016-161263
3195,CA-2017-169026
2909,CA-2018-166415
227,CA-2016-163055
4507,US-2015-138247
4077,CA-2016-100685
3019,CA-2016-123568
1384,US-2017-108504
9728,CA-2018-167395
8427,CA-2018-167017
3213,CA-2017-132409
4587,US-2018-163790
3117,CA-2017-150350
7356,CA-2017-114748
5440,US-2018-153633
8317,CA-2018-130904
7011,US-2015-135881
3717,CA-2017-142370
367,CA-2017-155516
860,CA-2015-133851
5492,CA-2015-105249
3292,CA-2015-106264
8491,CA-2018-106824
8574,CA-2015-159849
2375,CA-2018-119669
9859,CA-2018-113278
3565,CA-2017-130029
9875,CA-2016-130855
3843,CA-2015-101931
3730,CA-2016-109575
2481,CA-2018-147956
8542,CA-2016-157287
563,CA-2016-130736
9641,CA-2015-104563
5650,CA-2018-142342
1533,CA-2017-139885
2579,US-2015-155502
2347,CA-2017-159373
9360,CA-2017-168046
1203,CA-2017-114727
8776,CA-2017-102813
1717,CA-2017-169943
7357,CA-2017-114748
6113,CA-2017-124590
2582,US-2015-155502
8236,CA-2018-102204
7974,US-2016-126753
7901,CA-2018-128363
819,CA-2015-140858
9074,CA-2015-136336
6515,US-2018-116652
1359,US-2015-151925
4022,CA-2015-154963
8120,CA-2017-116722
551,CA-2017-136406
1335,CA-2017-122133
2785,CA-2016-149972
8887,CA-2015-169642
5283,CA-2015-133424
3854,US-2018-131849
9412,CA-2016-164777
6604,CA-2017-148852
8382,CA-2017-163048
969,CA-2018-135279
1236,CA-2017-144344
8705,US-2015-132745
569,CA-2018-156951
2607,CA-2015-127446
4780,CA-2015-159310
4075,CA-2018-108112
7862,CA-2016-142993
3026,CA-2018-169054
7948,CA-2015-131009
6758,CA-2018-124205
1154,CA-2015-136567
6760,CA-2018-100636
234,US-2018-100930
3817,CA-2016-102582
7561,CA-2017-105746
7562,US-2017-104815
5833,CA-2017-142895
7674,CA-2016-130974
3847,CA-2018-129000
9977,US-2017-103674
7542,US-2018-112347
9886,CA-2015-146997
9898,CA-2017-112830
5791,CA-2018-140186
2276,CA-2015-104283
6481,CA-2018-140872
1168,CA-2018-145226
2156,CA-2015-124646
3172,US-2017-133879
5116,CA-2018-154137
3228,CA-2015-108189
1496,CA-2018-152485
1566,CA-2016-129112
7413,CA-2018-121125
4660,CA-2016-112130
1068,US-2018-139955
3138,CA-2018-164168
4711,CA-2015-112403
6084,US-2017-132577
5091,CA-2018-156720
2769,US-2016-122140
8881,CA-2017-135594
1330,CA-2018-127705
3946,CA-2018-167871
9187,US-2016-130512
1647,CA-2016-105221
5814,US-2016-106495
1106,US-2017-110156
8561,CA-2017-132829
432,US-2017-123750
8237,CA-2018-103065
976,US-2018-100209
4933,CA-2016-106978
919,CA-2017-165218
7267,CA-2018-122987
2605,CA-2015-112718
4739,CA-2016-105725
1709,CA-2018-123491
2843,CA-2018-112865
6597,CA-2015-169257
9292,CA-2018-124114
7432,CA-2015-161249
1685,CA-2018-149489
6089,US-2018-162068
8183,CA-2018-155642
23,US-2018-156909
8290,CA-2015-156244
7184,CA-2018-133102
9383,CA-2015-154158
385,US-2016-168935
5303,US-2015-139500
4101,US-2018-102288
8196,CA-2018-102736
8972,US-2015-149034
3901,CA-2016-151043
7523,CA-2017-162383
8113,CA-2017-130393
6375,CA-2015-107811
1938,CA-2017-112109
5854,CA-2016-112214
4564,CA-2015-101175
5087,CA-2016-109001
2070,CA-2017-146521
5479,CA-2015-101770
7311,CA-2016-162761
2727,CA-2018-119193
3333,CA-2018-122595
6073,CA-2016-120901
8658,CA-2017-168361
6417,CA-2017-111976
1450,US-2016-160150
7717,CA-2016-149636
2747,US-2016-165449
8432,US-2015-127635
1769,CA-2018-146024
8715,CA-2018-121678
8624,CA-2016-136147
2106,US-2015-152723
6821,CA-2018-163860
3765,CA-2017-163153
3303,US-2015-159926
4120,CA-2018-117394
4981,US-2017-131114
1201,CA-2017-114727
1358,CA-2018-160045
7627,US-2016-159499
8033,CA-2016-119690
8046,CA-2017-113600
4878,US-2017-131891
1418,CA-2016-126697
8443,US-2017-155173
1423,CA-2016-124800
7792,CA-2018-169362
4756,CA-2018-169817
7177,CA-2018-133067
7548,CA-2015-103492
9557,CA-2015-103086
6429,CA-2015-165764
7605,CA-2017-101791
4323,US-2016-147662
1332,CA-2015-122567
550,CA-2016-113173
9619,CA-2018-160633
1448,US-2015-112564
9937,CA-2017-164889
5695,CA-2017-126165
9746,CA-2018-137505
5088,CA-2016-109001
8215,CA-2016-120845
8940,CA-2015-130918
8024,CA-2015-129189
9455,CA-2017-140977
126,US-2018-107272
4913,CA-2018-127306
8053,CA-2018-152205
8250,CA-2016-140221
987,CA-2016-146829
503,US-2017-105578
7973,US-2016-126753
1034,CA-2017-109820
2957,CA-2018-168900
75,US-2018-118038
8965,CA-2018-106691
4874,CA-2018-164042
2120,US-2018-168690
4155,CA-2017-139689
3325,CA-2015-165309
5758,CA-2016-149300
4622,CA-2018-147228
2049,CA-2016-142237
6909,CA-2015-126277
6352,US-2016-161347
2665,CA-2017-164784
1112,US-2017-110156
5398,CA-2017-163202
2805,CA-2016-122623
2514,CA-2017-124506
1595,CA-2018-149181
3648,CA-2016-168459
3258,US-2017-161844
9436,CA-2016-160787
4149,CA-2018-106068
4908,CA-2015-133809
1196,US-2016-130519
1994,CA-2018-133648
7186,CA-2018-133102
4548,CA-2016-126557
9125,CA-2017-128916
2427,CA-2017-169922
2346,CA-2017-159373
1906,US-2017-150567
4988,CA-2017-149279
5856,CA-2016-112214
1974,CA-2015-148950
1404,US-2015-118486
1062,CA-2016-161263
4781,CA-2015-159310
344,US-2016-120712
3197,CA-2016-149384
3687,CA-2017-108567
6931,CA-2015-164182
198,US-2018-124303
4125,CA-2018-123239
8216,CA-2016-120845
9304,US-2016-163433
8885,CA-2015-107398
8850,CA-2016-140718
9224,CA-2018-121160
1213,US-2018-118087
1666,CA-2017-128531
2134,CA-2016-122210
4686,CA-2017-159912
6819,CA-2018-163860
818,CA-2015-140858
2868,CA-2017-115588
4405,CA-2016-164336
2686,CA-2017-133123
5748,CA-2017-113733
9409,US-2018-110149
1743,CA-2018-152807
9629,CA-2015-118192
8222,CA-2015-152905
6970,CA-2018-153822
6256,CA-2016-133977
4641,CA-2018-130141
8765,CA-2016-107083
3707,CA-2015-120544
7806,CA-2016-102260
5567,CA-2018-157966
7723,CA-2016-139374
6477,CA-2018-140872
9831,CA-2015-113257
6809,CA-2018-156237
4754,CA-2018-126354
3667,CA-2015-129364
3785,CA-2018-112487
9869,CA-2015-114195
5273,US-2017-158309
607,US-2015-105767
978,CA-2017-145499
5540,US-2018-150595
655,CA-2017-137239
4837,CA-2018-106831
8722,CA-2017-120824
8925,CA-2017-168032
6818,CA-2018-163860
3086,CA-2018-118773
2976,CA-2018-139773
1822,CA-2017-168956
9261,CA-2018-111388
2121,CA-2018-158246
9068,CA-2017-106278
782,US-2016-157014
6494,CA-2018-111262
7869,US-2018-166233
7273,US-2017-150357
3458,CA-2018-136448
8276,US-2017-139262
7975,US-2016-126753
8982,CA-2017-110898
4685,CA-2017-159912
615,CA-2018-138611
3240,US-2017-127971
242,CA-2017-157749
8979,CA-2016-150413
7470,CA-2016-100734
7791,CA-2017-108364
5263,CA-2015-105165
8464,CA-2016-144043
7440,US-2018-163657
8912,CA-2018-102610
2823,CA-2018-131016
4546,CA-2016-126557
9317,CA-2018-124940
8821,CA-2018-100622
7968,CA-2017-157707
9459,CA-2015-138240
1465,CA-2015-151708
9159,CA-2017-118934
101,CA-2017-158568
8220,CA-2015-120775
3764,CA-2018-125878
3562,CA-2018-109757
5789,CA-2018-115070
1646,CA-2016-105221
7412,CA-2018-121125
5551,US-2015-159618
3123,CA-2016-121720
957,CA-2018-102414
7849,CA-2017-104311
3190,US-2016-163783
3907,CA-2016-167010
4624,CA-2018-147228
6820,CA-2018-163860
7067,CA-2017-114209
4224,CA-2017-108644
6109,CA-2017-150007
3226,CA-2015-108189
6496,CA-2018-111262
3359,CA-2017-139234
4187,CA-2018-112536
2867,CA-2017-115588
2039,CA-2016-122287
1074,CA-2017-134348
3059,CA-2018-131492
9808,CA-2018-145093
3791,CA-2016-111325
7790,CA-2018-160801
6055,CA-2017-113551
7993,US-2016-165743
700,CA-2016-119291
333,US-2017-150147
280,US-2016-161991
658,US-2017-156097
8526,CA-2018-161172
8941,CA-2017-159023
7318,CA-2018-158120
6475,CA-2018-140872
7815,US-2018-109316
4081,CA-2017-140417
1007,CA-2016-105312
5174,CA-2018-106432
7947,CA-2015-131009
8563,US-2018-108315
233,US-2018-100930
5601,CA-2015-108903
8754,CA-2018-152198
2501,CA-2018-131618
3982,CA-2017-135265
4435,CA-2017-163398
1214,US-2018-118087
9654,CA-2018-161893
1319,CA-2015-160773
8582,CA-2015-130673
8676,CA-2018-163265
3307,CA-2015-104738
434,US-2015-150574
9238,CA-2018-138156
1996,US-2018-147221
3808,CA-2016-113628
6989,CA-2018-165099
8221,CA-2015-120775
178,US-2016-101511
7848,CA-2017-104311
95,US-2018-109484
1991,CA-2018-111374
8923,CA-2018-133928
15,US-2016-118983
9124,CA-2017-128916
3364,CA-2017-130050
1047,CA-2017-169103
104,US-2016-156867
9548,CA-2017-131744
5460,US-2015-107405
8789,CA-2018-126914
7009,CA-2016-154823
4920,CA-2018-101728
4529,CA-2017-134691
9240,CA-2018-110310
5010,CA-2016-102876
6798,CA-2016-168809
2612,CA-2015-127446
1473,US-2016-105676
3807,CA-2016-113628
4419,CA-2015-139633
3354,US-2015-150434
4772,CA-2018-119746
5993,CA-2017-162187
4841,CA-2017-136049
1198,CA-2017-130946
878,US-2015-158638
6482,CA-2018-140872
9370,CA-2016-111339
6002,CA-2015-124079
5544,CA-2017-134936
6305,CA-2017-163328
1320,CA-2018-167703
6426,CA-2017-143714
7494,US-2018-160836
662,CA-2016-146563
8192,CA-2016-141327
7929,CA-2018-167549
1802,CA-2018-158379
2826,US-2015-112914
7272,US-2017-150357
4957,CA-2016-127607
7615,CA-2015-148425
2690,CA-2018-156412
6196,CA-2018-113453
4382,US-2016-122784
261,US-2018-155299
9569,CA-2016-113131
9034,CA-2016-148873
7191,CA-2017-116918
9145,CA-2016-126970
6729,CA-2016-156734
9577,CA-2016-143147
3665,CA-2015-129364
8717,CA-2017-120824
8884,CA-2015-107398
4912,CA-2018-127306
8049,CA-2015-144974
8326,CA-2018-103478
9921,CA-2015-111360
1073,CA-2017-134348
8743,US-2016-144771
5610,CA-2016-145828
8213,CA-2016-120845
239,CA-2017-157749
6278,US-2017-139087
3259,US-2017-162103
1102,US-2018-145863
4351,US-2018-100482
584,CA-2018-145233
2050,CA-2016-142237
3171,US-2017-133879
6525,CA-2017-129308
9344,CA-2018-109085
4688,US-2018-154851
7804,CA-2016-102260
7786,US-2017-117037
3232,US-2018-156356
2143,CA-2017-155481
7203,CA-2015-118276
5261,CA-2015-105165
1760,CA-2016-130785
5494,CA-2015-105249
7725,CA-2017-113978
5096,US-2015-140452
1284,US-2016-149692
3597,CA-2015-102869
4020,CA-2015-154963
354,CA-2017-138520
9064,US-2015-151015
5855,CA-2016-112214
6201,CA-2016-146675
6714,CA-2018-107629
6702,CA-2016-153535
7301,CA-2015-163468
5432,CA-2018-117422
8125,CA-2016-137064
1103,US-2018-145863
7282,CA-2018-155936
9583,CA-2018-116127
7102,CA-2015-117478
7365,CA-2017-127243
7946,CA-2018-134194
3506,CA-2015-166863
6740,CA-2015-144029
4964,CA-2017-141180
1943,CA-2018-144064
4394,CA-2015-142965
9135,CA-2017-124254
4100,US-2018-102288
8755,CA-2018-152198
3407,US-2015-150119
8603,US-2017-116365
9432,CA-2016-119627
3358,CA-2017-139234
6629,CA-2016-125696
5255,CA-2016-125185
7971,US-2016-126753
4543,CA-2016-126557
741,CA-2015-112326
4592,CA-2017-129868
7414,US-2017-114013
604,CA-2015-149958
9075,US-2016-136259
9278,CA-2018-122539
5242,CA-2018-146367
2952,CA-2018-134915
9321,US-2017-111563
5487,CA-2018-134495
4319,CA-2015-152345
2849,CA-2017-123617
372,US-2015-119137
579,CA-2018-118640
32,US-2016-150630
2875,US-2017-167339
1686,CA-2018-149489
7136,CA-2016-163965
2635,CA-2016-116750
2922,US-2016-141453
76,US-2018-118038
2898,US-2016-114839
3488,CA-2016-157322
2137,CA-2016-156377
1767,US-2015-158057
9795,CA-2017-125920
8737,CA-2018-161592
8580,CA-2015-130673
3553,CA-2018-107832
4664,CA-2017-116232
3193,CA-2015-165428
9512,CA-2018-142461
5799,CA-2015-166716
4084,CA-2018-163692
8844,CA-2018-156664
9000,CA-2015-133389
2748,CA-2016-110247
2546,CA-2018-108070
6797,CA-2016-168809
7425,CA-2017-101693
7405,CA-2016-100146
2279,CA-2018-142622
2040,CA-2016-122287
1939,CA-2017-112109
3917,US-2018-142573
5495,CA-2016-113523
9605,US-2018-122672
6767,CA-2018-100615
8604,US-2017-116365
8495,CA-2017-143154
8414,CA-2017-147109
4265,US-2017-131611
9477,CA-2016-100818
3855,US-2018-105389
8457,US-2018-118556
5486,CA-2016-156608
9834,CA-2017-126627
8981,CA-2017-110898
7085,CA-2018-112004
6251,CA-2015-101147
4180,CA-2018-128426
9877,US-2018-166324
6656,CA-2018-135937
6208,CA-2018-148138
9225,CA-2018-121160
4509,CA-2018-167003
3039,CA-2018-101749
9713,CA-2015-114251
9816,CA-2016-162201
7522,CA-2017-162383
9479,CA-2015-126193
899,US-2017-114622
4787,CA-2016-104346
7262,CA-2018-156363
7433,CA-2015-161249
6439,CA-2015-166891
9581,CA-2018-152975
4557,US-2018-117331
2687,US-2017-128195
3013,CA-2018-134845
6386,US-2018-104661
8434,US-2015-127635
6086,US-2017-132577
4256,CA-2018-163160
4257,CA-2016-101924
6530,CA-2015-103744
9536,CA-2018-124191
5437,CA-2015-103317
7847,CA-2017-128706
9299,US-2016-163433
4106,US-2017-148334
9903,CA-2015-122609
4724,CA-2017-131968
4227,CA-2016-154970
7906,US-2016-118766
3905,CA-2016-167010
5008,CA-2016-102876
4702,CA-2018-140298
5095,US-2015-140452
9526,CA-2018-156958
28,US-2016-150630
5254,CA-2016-125185
3542,CA-2017-157511
1704,CA-2017-106306
7222,CA-2018-113075
5660,CA-2017-145261
1276,CA-2017-119186
8957,CA-2018-105620
3001,CA-2015-138317
4803,CA-2018-136364
528,US-2016-138303
5570,CA-2018-157966
5286,CA-2018-105991
3616,CA-2017-154536
7995,US-2016-165743
676,US-2018-119438
8524,CA-2018-161172
5112,CA-2016-153073
1664,CA-2017-128531
268,US-2018-145366
7521,CA-2017-162383
5304,US-2015-166310
7299,CA-2015-163468
7006,CA-2015-119466
2629,US-2018-165344
7178,CA-2018-133067
2763,CA-2018-165757
8292,CA-2016-106362
4801,US-2017-148901
5543,CA-2017-134936
6414,CA-2018-142671
2904,CA-2017-153577
8854,US-2016-115343
235,US-2018-100930
3233,US-2018-156356
